parameter	Method	Error_moyenne	Error_ecart_type	NMI_moyenne	NMI_ecart_type	ARI_moyenne	ARI_ecart_type
0.133333333333333	graph-tool	1e-04	0.0013	0.9995	0.0051	0.9996	0.004
0.146666666666667	DC_MASE	0.0033	0.0333	0.9958	0.0421	0.9957	0.0432
0.146666666666667	FROST	0	0	1	0	1	0
0.146666666666667	MASE	0	0	1	0	1	0
0.146666666666667	OLMF	0.0633	0.1314	0.9201	0.1658	0.8949	0.2181
0.146666666666667	S-A^2-Bias-adj	0	0	1	0	1	0
0.146666666666667	Sum A	0	0	1	0	1	0
0.146666666666667	graph-tool	1e-04	7e-04	0.9997	0.003	0.9998	0.002
0.16	DC_MASE	0.0033	0.0333	0.9958	0.0421	0.9957	0.0432
0.16	FROST	0	0	1	0	1	0
0.16	MASE	0	0	1	0	1	0
0.16	OLMF	0.0633	0.1314	0.9201	0.1658	0.8948	0.2184
0.16	S-A^2-Bias-adj	0	0	1	0	1	0
0.16	Sum A	0	0	1	0	1	0
0.16	graph-tool	2e-04	0.002	0.9993	0.007	0.9994	0.0059
